from,to,module
8208,8442,12
8208,8486,12
8208,8854,12
8208,8647,12
8208,8944,12
8208,8488,12
8208,8399,12
8208,8301,12
8208,8544,12
8208,8826,12
8208,8249,12
8208,8283,12
8208,8981,12
8208,8984,12
8208,8971,12
8208,8993,12
8208,8802,12
8208,8537,12
8208,8718,12
8208,8723,12
8208,8314,12
8208,8364,12
8209,8475,12
8209,8099,12
8209,8508,12
8209,8113,12
8210,8790,12
8210,9019,12
8211,8984,12
8212,8678,12
8212,8187,12
8212,8291,12
8213,8169,12
8213,8902,12
8213,8093,12
8213,8918,12
8213,8594,12
8213,8937,12
8213,8478,12
8213,8984,12
8213,8079,12
8214,8850,12
8214,8187,12
8214,8249,12
8214,8605,12
8214,8879,12
8214,8903,12
8214,8137,12
8214,8228,12
8215,8855,12
8215,9020,12
8215,8120,12
8215,8378,12
8215,8915,12
8215,8332,12
8215,8391,12
8216,8219,12
8216,8638,12
8216,8436,12
8216,8084,12
8216,8629,12
8216,8118,12
8216,8455,12
8216,9001,12
8216,8891,12
8216,8879,12
8216,8449,12
8216,8860,12
8216,8171,12
8216,8691,12
8216,8342,12
8216,8827,12
8216,8364,12
8216,8335,12
8216,8588,12
8216,9018,12
8216,8934,12
8216,8537,12
8217,8733,12
8217,9020,12
8217,8183,12
8217,8260,12
8217,8146,12
8217,8263,12
8217,8606,12
8218,8440,12
8218,8486,12
8218,8765,12
8218,8347,12
8218,8973,12
8218,8651,12
8218,8867,12
8219,8736,12
8219,8890,12
8219,8148,12
8220,8925,12
8221,8886,12
8221,8926,12
8221,8773,12
8221,8495,12
8221,8099,12
8221,8360,12
8221,8984,12
8221,8422,12
8221,8767,12
8221,8607,12
8221,8853,12
8221,8085,12
8221,8146,12
8221,8364,12
8221,8644,12
8221,8215,12
8221,8244,12
8221,8408,12
8221,8901,12
8221,8929,12
8221,8707,12
8221,8168,12
8221,8761,12
8221,8531,12
8221,8564,12
8221,8854,12
8221,8288,12
8221,8981,12
8221,8132,12
8221,8187,12
8221,8398,12
8221,8674,12
8221,8975,12
8221,8658,12
8221,8073,12
8221,8730,12
8221,8483,12
8221,8071,12
8221,8640,12
8221,9024,12
8221,8879,12
8221,8471,12
8221,9037,12
8221,8135,12
8222,8638,12
8222,8379,12
8223,8749,12
8223,8434,12
8223,8095,12
8223,8300,12
8223,8416,12
8223,8713,12
8223,8506,12
8223,8888,12
8224,8073,12
8224,8761,12
8225,8730,12
8225,8853,12
8226,8907,12
8226,8691,12
8227,8218,12
8227,8209,12
8228,9016,12
8228,8963,12
8228,8835,12
8229,8130,12
8229,8127,12
8229,8976,12
8229,8370,12
8229,8669,12
8230,8379,12
8230,8996,12
8230,8215,12
8230,8832,12
8230,8436,12
8231,8364,12
8231,8992,12
8231,8657,12
8231,8743,12
8231,8577,12
8231,8843,12
8231,8305,12
8231,8971,12
8231,8448,12
8231,8311,12
8231,8426,12
8231,8427,12
8231,8487,12
8231,8163,12
8231,8101,12
8231,8210,12
8231,8072,12
8231,8585,12
8231,8882,12
8231,8535,12
8231,8383,12
8231,8874,12
8231,8486,12
8232,8953,12
8232,8860,12
8232,8879,12
8232,8478,12
8233,8123,12
8233,8934,12
8233,8078,12
8234,8188,12
8234,8343,12
8234,8888,12
8234,8342,12
8235,8301,12
8236,8879,12
8236,8543,12
8237,8154,12
8237,8229,12
8238,8578,12
8238,8872,12
8238,9026,12
8238,8657,12
8238,8948,12
8239,8427,12
8240,8288,12
8240,8502,12
8241,8522,12
8241,8889,12
8242,8346,12
8242,8737,12
8242,8189,12
8243,8149,12
8243,8364,12
8244,8810,12
8244,8574,12
8244,8894,12
8245,8489,12
8245,8806,12
8245,8382,12
8245,8486,12
8245,8135,12
8245,8141,12
8245,8434,12
8245,8634,12
8245,8879,12
8245,8854,12
8245,8656,12
8245,8349,12
8245,8150,12
8246,8941,12
8246,8364,12
8246,8070,12
8246,8452,12
8246,8342,12
8246,8879,12
8246,8621,12
8247,8519,12
8247,8141,12
8247,8204,12
8247,8665,12
8247,8638,12
8248,9017,12
8248,8454,12
8248,8347,12
8248,8255,12
8248,8478,12
8248,8436,12
8248,8154,12
8248,8737,12
8249,8726,12
8249,8101,12
8249,8486,12
8249,8568,12
8249,8130,12
8250,8983,12
8250,8932,12
8251,8247,12
8251,8708,12
8251,8326,12
8251,8607,12
8251,8928,12
8251,8902,12
8251,8159,12
8251,8981,12
8252,8342,12
8252,8067,12
8252,8778,12
8252,8970,12
8252,8581,12
8252,8154,12
8252,8253,12
8252,8615,12
8252,8827,12
8252,9038,12
8252,8876,12
8252,8464,12
8252,8867,12
8252,8319,12
8252,8133,12
8253,8534,12
8253,8317,12
8253,8169,12
8253,8853,12
8253,8229,12
8253,8630,12
8254,8065,12
8254,8606,12
8254,8488,12
8255,8188,12
8255,8644,12
8255,8708,12
8255,8665,12
8256,8902,12
8256,8505,12
8257,8657,12
8257,8596,12
8257,8854,12
8257,8436,12
8257,8911,12
8257,8788,12
8257,9005,12
8257,8169,12
8257,8343,12
8257,8434,12
8257,8984,12
8257,8486,12
8257,8171,12
8257,8760,12
8257,8928,12
8257,8804,12
8257,8370,12
8257,8364,12
8257,8695,12
8257,8992,12
8257,8173,12
8257,8302,12
8257,8751,12
8257,8390,12
8257,8519,12
8257,8092,12
8257,8629,12
8257,8659,12
8257,8606,12
8258,8695,12
8258,8238,12
8258,8606,12
8258,8342,12
8258,8169,12
8258,8142,12
8258,8364,12
8258,8984,12
8259,8118,12
8259,8233,12
8259,8211,12
8259,8686,12
8259,8169,12
8259,8436,12
8259,8535,12
8259,8984,12
8259,8653,12
8260,8535,12
8260,8915,12
8260,8888,12
8260,8825,12
8260,8343,12
8260,8578,12
8260,8613,12
8260,8928,12
8261,8187,12
8261,8486,12
8261,8928,12
8261,8935,12
8261,8790,12
8262,8291,12
8262,8694,12
8262,8358,12
8262,8587,12
8263,8399,12
8264,8120,12
8264,8132,12
8264,8970,12
8264,8644,12
8264,8305,12
8264,8665,12
8264,8806,12
8264,8486,12
8264,8922,12
8264,8488,12
8264,8699,12
8264,9001,12
8264,8342,12
8264,8364,12
8264,9027,12
8264,8187,12
8264,8847,12
8264,8603,12
8264,8710,12
8264,8123,12
8264,8436,12
8264,8548,12
8264,8754,12
8265,8364,12
8266,8849,12
8266,8840,12
8266,8846,12
8266,8673,12
8266,8341,12
8266,8723,12
8266,8844,12
8267,8976,12
8267,8629,12
8267,8357,12
8268,8326,12
8268,8710,12
8269,9020,12
8269,8879,12
8269,8202,12
8269,8371,12
8269,8323,12
8269,8384,12
8269,8995,12
8270,8568,12
8270,8720,12
8271,8522,12
8271,8187,12
8272,8436,12
8272,8658,12
8272,8976,12
8273,8472,12
8274,8271,12
8274,8342,12
8275,8779,12
8275,8882,12
8275,8141,12
8275,8854,12
8276,8547,12
8276,8683,12
8277,8152,12
8277,8077,12
8278,8418,12
8278,8588,12
8278,8436,12
8278,8783,12
8278,9001,12
8278,8183,12
8278,8874,12
8278,8374,12
8278,8901,12
8278,8799,12
8278,8687,12
8278,8984,12
8278,8225,12
8278,8485,12
8278,8364,12
8278,8322,12
8278,8135,12
8278,8387,12
8278,8317,12
8278,8503,12
8278,8169,12
8278,8064,12
8278,8683,12
8278,8816,12
8278,8632,12
8278,8976,12
8278,8134,12
8278,8993,12
8278,8346,12
8278,8879,12
8278,8638,12
8278,8342,12
8278,8791,12
8278,8822,12
8278,8652,12
8278,8065,12
8278,8353,12
8278,8798,12
8278,8267,12
8278,8914,12
8278,8651,12
8278,8168,12
8279,8535,12
8280,8386,12
8280,8760,12
8280,8553,12
8280,8558,12
8280,9006,12
8280,8125,12
8280,8978,12
8281,8583,12
8281,9024,12
8281,8889,12
8281,8169,12
8281,8806,12
8281,8374,12
8282,8686,12
8282,8999,12
8282,8761,12
8282,9037,12
8282,8126,12
8282,8608,12
8282,8721,12
8282,8357,12
8282,8076,12
8282,8570,12
8282,8780,12
8282,8853,12
8282,8603,12
8282,8879,12
8282,8078,12
8283,8874,12
8284,8084,12
8285,8729,12
8286,8708,12
8286,8189,12
8286,8175,12
8286,8984,12
8287,8544,12
8287,8824,12
8288,8503,12
8288,8601,12
8288,8491,12
8288,8084,12
8288,8486,12
8288,8427,12
8288,8291,12
8289,8955,12
8289,8434,12
8290,8638,12
8290,8169,12
8290,8606,12
8290,8156,12
8290,8364,12
8290,8491,12
8290,8866,12
8290,8980,12
8291,8284,12
8291,8859,12
8292,8551,12
8292,8432,12
8293,8853,12
8293,8119,12
8293,8547,12
8294,8888,12
8294,8603,12
8294,8660,12
8295,8885,12
8295,8302,12
8296,8607,12
8297,8223,12
8297,8106,12
8297,8657,12
8298,8076,12
8299,8825,12
8299,8413,12
8299,8553,12
8299,8739,12
8299,8989,12
8299,8081,12
8300,8818,12
8300,8657,12
8300,8544,12
8301,8306,12
8301,8846,12
8301,8558,12
8301,8195,12
8301,8143,12
8301,8081,12
8301,8879,12
8301,8656,12
8301,8371,12
8301,8302,12
8301,8436,12
8301,8215,12
8301,8629,12
8301,8535,12
8301,8078,12
8301,8557,12
8301,8101,12
8301,8284,12
8301,8691,12
8301,8588,12
8301,8183,12
8301,8163,12
8301,8725,12
8301,8347,12
8301,8697,12
8301,8646,12
8301,8116,12
8301,8553,12
8301,8486,12
8301,8859,12
8301,8154,12
8301,8624,12
8301,8743,12
8301,8342,12
8302,8193,12
8302,8813,12
8302,8147,12
8302,8326,12
8302,8237,12
8302,8879,12
8302,8852,12
8302,8552,12
8303,8803,12
8304,8169,12
8304,8078,12
8304,8544,12
8304,8346,12
8305,8689,12
8305,8478,12
8305,8120,12
8305,8187,12
8305,8879,12
8305,9008,12
8305,8079,12
8306,8187,12
8307,8759,12
8307,8657,12
8307,8889,12
8307,8916,12
8308,8164,12
8308,8072,12
8308,8568,12
8308,8559,12
8308,8154,12
8308,8434,12
8309,9030,12
8309,8708,12
8309,8109,12
8310,8995,12
8311,8982,12
8311,8810,12
8311,8523,12
8312,8386,12
8312,8403,12
8313,8364,12
8313,8583,12
8313,8578,12
8313,8849,12
8314,8909,12
8314,8901,12
8314,8512,12
8314,8777,12
8314,8984,12
8314,8358,12
8315,8683,12
8315,8893,12
8315,8984,12
8315,8728,12
8315,8928,12
8315,8894,12
8315,8501,12
8315,8884,12
8315,8165,12
8315,8908,12
8316,8169,12
8317,8606,12
8317,8480,12
8317,8883,12
8317,8104,12
8317,8964,12
8317,8749,12
8318,8409,12
8318,8892,12
8318,8806,12
8318,8804,12
8318,8540,12
8318,9016,12
8319,8065,12
8320,8342,12
8321,8281,12
8321,8378,12
8321,8325,12
8321,8996,12
8321,8879,12
8321,8557,12
8321,8118,12
8321,8249,12
8322,8976,12
8322,8309,12
8322,8768,12
8322,8755,12
8322,8370,12
8322,8443,12
8323,8942,12
8323,8436,12
8323,8668,12
8324,8883,12
8324,8523,12
8324,8285,12
8324,8294,12
8325,8096,12
8325,8935,12
8325,8697,12
8325,8395,12
8326,8349,12
8326,8996,12
8326,8508,12
8326,8403,12
8326,8603,12
8326,8707,12
8327,8106,12
8327,8076,12
8327,8378,12
8327,8642,12
8327,8810,12
8327,8140,12
8327,8700,12
8327,8590,12
8327,8471,12
8327,8848,12
8327,8983,12
8327,8103,12
8327,8366,12
8328,8119,12
8328,8810,12
8329,8395,12
8329,8461,12
8329,8685,12
8329,8965,12
8329,8311,12
8330,8440,12
8330,8218,12
8330,8707,12
8330,8365,12
8331,8982,12
8331,8154,12
8332,8535,12
8332,8519,12
8332,8685,12
8332,8257,12
8332,8898,12
8332,8364,12
8333,8398,12
8333,9036,12
8333,8436,12
8333,8486,12
8333,8886,12
8333,8736,12
8333,8901,12
8333,8434,12
8334,8420,12
8334,8331,12
8334,8276,12
8335,8879,12
8335,8431,12
8335,8182,12
8335,8937,12
8336,8364,12
8336,8657,12
8336,8492,12
8336,8077,12
8336,8984,12
8336,8879,12
8336,8113,12
8336,8638,12
8336,8668,12
8336,8086,12
8336,8181,12
8336,8169,12
8336,9003,12
8336,8460,12
8336,8103,12
8336,8535,12
8336,8821,12
8336,8343,12
8336,8540,12
8336,8761,12
8336,8157,12
8337,8188,12
8337,8097,12
8337,8202,12
8337,8525,12
8337,8149,12
8337,8446,12
8338,8138,12
8338,8984,12
8338,8206,12
8339,8365,12
8339,8169,12
8339,8497,12
8339,8798,12
8339,8275,12
8339,8467,12
8339,8961,12
8339,8606,12
8339,8934,12
8340,8657,12
8340,8279,12
8340,8350,12
8340,8699,12
8341,8893,12
8341,8339,12
8341,8782,12
8341,9002,12
8341,8891,12
8341,8130,12
8342,8788,12
8342,8502,12
8342,8488,12
8343,8879,12
8343,8436,12
8343,8249,12
8343,8178,12
8344,8970,12
8344,8901,12
8344,8300,12
8344,8736,12
8344,8603,12
8344,8743,12
8345,8606,12
8345,8603,12
8346,8978,12
8346,8187,12
8346,8763,12
8347,8644,12
8348,8853,12
8348,8454,12
8348,8357,12
8348,8653,12
8348,8599,12
8349,8535,12
8349,8879,12
8350,8669,12
8350,8365,12
8350,8363,12
8351,8066,12
8351,8854,12
8351,8376,12
8351,8672,12
8351,8404,12
8351,8970,12
8352,8846,12
8352,8657,12
8352,8078,12
8353,8644,12
8353,8311,12
8353,8364,12
8353,8761,12
8353,8627,12
8353,8918,12
8354,8879,12
8354,8199,12
8354,8278,12
8354,8568,12
8354,8547,12
8354,8915,12
8354,8064,12
8354,8305,12
8354,8098,12
8355,8064,12
8355,8503,12
8355,8998,12
8355,8540,12
8355,8993,12
8355,8657,12
8355,8187,12
8355,8314,12
8355,8996,12
8355,8908,12
8355,8371,12
8355,8236,12
8356,8708,12
8357,8134,12
8358,8853,12
8359,8303,12
8359,8155,12
8359,8634,12
8360,8891,12
8360,8120,12
8360,8929,12
8361,8792,12
8362,8603,12
8362,8478,12
8362,8285,12
8362,8999,12
8363,8342,12
8364,8493,12
8364,8369,12
8365,8952,12
8365,8434,12
8365,8154,12
8365,8504,12
8366,8331,12
8366,8773,12
8366,9019,12
8366,8671,12
8366,8976,12
8366,8841,12
8366,8264,12
8366,8244,12
8366,8180,12
8366,8478,12
8366,8126,12
8366,8707,12
8366,8357,12
8366,8215,12
8366,8400,12
8366,8903,12
8366,8606,12
8366,8364,12
8366,8502,12
8366,8974,12
8366,8560,12
8366,8176,12
8366,8829,12
8366,8995,12
8366,8494,12
8366,8368,12
8366,8383,12
8366,8294,12
8366,8547,12
8366,8952,12
8366,8657,12
8366,8984,12
8366,8689,12
8366,8155,12
8366,9009,12
8366,8351,12
8366,8101,12
8366,8915,12
8366,8255,12
8366,8452,12
8366,8302,12
8366,8866,12
8366,8863,12
8367,8168,12
8368,8378,12
8368,8399,12
8368,8352,12
8368,8795,12
8368,8470,12
8368,8535,12
8368,8355,12
8369,8342,12
8369,8365,12
8369,8326,12
8369,9029,12
8369,8221,12
8369,8171,12
8370,8615,12
8370,8248,12
8370,8892,12
8370,8581,12
8370,8310,12
8371,8903,12
8371,8958,12
8372,8188,12
8372,8467,12
8372,8984,12
8373,8568,12
8374,8210,12
8374,8796,12
8374,8970,12
8374,8669,12
8374,8364,12
8374,8868,12
8374,8999,12
8374,8758,12
8374,8568,12
8374,8930,12
8375,8988,12
8375,8165,12
8375,8635,12
8375,8984,12
8375,8971,12
8375,8705,12
8376,8366,12
8376,8853,12
8376,8888,12
8376,8629,12
8376,8891,12
8376,8109,12
8376,8905,12
8376,8124,12
8376,8779,12
8376,8885,12
8376,8344,12
8376,8249,12
8376,8550,12
8376,8879,12
8376,8364,12
8377,8634,12
8377,9020,12
8377,8263,12
8377,8418,12
8377,8798,12
8377,8901,12
8377,8494,12
8377,8346,12
8377,8099,12
8377,8284,12
8378,8734,12
8378,8787,12
8379,8135,12
8379,8980,12
8379,8502,12
8379,8984,12
8379,8689,12
8380,8535,12
8380,8364,12
8380,8779,12
8381,8253,12
8381,8677,12
8381,8492,12
8381,8356,12
8381,8614,12
8381,8544,12
8381,8447,12
8381,8750,12
8381,8255,12
8382,8714,12
8383,8984,12
8383,8642,12
8384,8210,12
8384,8364,12
8384,8132,12
8384,8748,12
8384,8478,12
8384,8879,12
8384,8757,12
8385,8305,12
8385,8874,12
8385,8967,12
8385,8573,12
8385,8154,12
8386,8486,12
8387,8364,12
8387,8169,12
8388,8913,12
8388,8535,12
8388,8317,12
8388,9038,12
8389,8742,12
8389,8761,12
8389,8863,12
8389,8993,12
8389,8879,12
8389,8104,12
8389,8364,12
8389,8123,12
8389,8945,12
8389,8620,12
8389,8848,12
8389,8329,12
8389,8077,12
8389,8284,12
8389,8984,12
8389,8132,12
8389,8547,12
8389,8544,12
8389,8233,12
8389,8914,12
8389,8737,12
8389,8883,12
8389,8999,12
8389,8305,12
8389,8853,12
8389,8500,12
8389,8808,12
8389,8926,12
8389,8218,12
8390,8883,12
8390,8180,12
8390,8093,12
8390,8305,12
8390,8526,12
8390,8602,12
8391,8101,12
8391,8683,12
8391,8710,12
8391,8861,12
8392,8727,12
8392,8656,12
8393,8581,12
8393,8168,12
8393,8705,12
8393,8130,12
8393,8284,12
8393,8879,12
8394,8165,12
8394,8364,12
8394,8650,12
8394,8946,12
8394,8984,12
8394,8794,12
8394,8581,12
8394,8798,12
8395,8571,12
8395,8879,12
8395,8303,12
8396,8891,12
8396,8936,12
8396,8562,12
8396,8976,12
8397,8660,12
8397,8427,12
8397,8183,12
8398,8802,12
8399,8436,12
8400,8435,12
8400,8514,12
8400,8680,12
8400,8854,12
8400,8984,12
8400,8913,12
8400,8249,12
8400,8855,12
8400,8587,12
8400,8774,12
8400,8241,12
8400,8812,12
8400,8879,12
8400,8752,12
8400,8290,12
8400,8342,12
8400,8711,12
8400,8810,12
8400,8512,12
8400,8657,12
8400,8543,12
8400,8636,12
8401,8635,12
8401,8760,12
8401,8853,12
8401,8952,12
8402,8089,12
8402,8187,12
8402,8553,12
8402,8712,12
8402,8488,12
8403,8998,12
8403,8607,12
8403,8165,12
8404,8754,12
8404,8763,12
8404,8123,12
8405,8501,12
8405,8453,12
8405,8168,12
8405,8285,12
8405,8928,12
8405,8219,12
8405,9016,12
8405,8613,12
8405,9038,12
8405,8984,12
8405,8874,12
8405,8956,12
8405,8948,12
8405,8342,12
8405,8243,12
8405,8169,12
8405,8513,12
8405,8385,12
8405,8879,12
8405,8364,12
8405,8966,12
8405,8621,12
8405,8905,12
8405,8357,12
8405,8941,12
8405,8317,12
8405,8315,12
8406,8210,12
8406,8691,12
8407,9017,12
8407,8699,12
8407,8984,12
8408,8854,12
8408,8395,12
8408,8996,12
8408,8891,12
8409,8423,12
8409,8101,12
8410,8364,12
8410,8357,12
8411,8799,12
8411,8300,12
8411,8436,12
8412,8570,12
8412,8644,12
8412,8144,12
8412,8794,12
8412,8169,12
8412,8491,12
8413,8663,12
8413,8096,12
8413,8879,12
8414,8606,12
8414,8773,12
8414,8357,12
8415,8621,12
8415,8517,12
8415,8496,12
8415,8853,12
8415,8562,12
8416,8202,12
8416,8364,12
8416,8588,12
8417,8749,12
8417,8275,12
8417,8754,12
8417,8278,12
8417,8284,12
8417,8334,12
8418,8324,12
8418,8879,12
8418,8975,12
8418,8642,12
8418,8436,12
8418,8364,12
8418,8342,12
8419,8886,12
8419,8966,12
8419,9014,12
8419,8436,12
8419,8108,12
8419,8169,12
8419,9036,12
8419,8788,12
8419,8593,12
8419,8981,12
8419,8606,12
8419,8395,12
8419,8993,12
8420,8342,12
8420,8544,12
8421,8761,12
8421,8171,12
8422,8443,12
8422,8721,12
8422,8277,12
8422,8697,12
8422,8364,12
8422,8689,12
8422,8547,12
8422,8602,12
8422,8369,12
8423,8278,12
8423,8844,12
8423,8214,12
8423,8064,12
8423,8342,12
8423,8606,12
8423,8544,12
8424,8926,12
8424,8606,12
8424,8175,12
8424,8908,12
8425,8480,12
8425,8731,12
8425,8342,12
8425,8317,12
8425,8656,12
8425,8833,12
8425,8767,12
8426,8084,12
8427,8521,12
8427,8984,12
8428,8118,12
8428,8312,12
8428,8183,12
8428,8150,12
8429,8840,12
8429,8638,12
8429,8097,12
8429,8522,12
8429,8120,12
8429,8183,12
8429,8436,12
8429,8261,12
8430,8367,12
8430,8412,12
8430,8352,12
8430,8657,12
8430,8879,12
8430,8981,12
8430,8436,12
8430,8217,12
8430,8730,12
8430,9015,12
8430,8096,12
8430,8701,12
8430,8434,12
8430,8147,12
8430,8333,12
8430,8342,12
8430,8999,12
8430,8168,12
8430,8700,12
8430,8077,12
8430,8555,12
8430,8187,12
8430,8913,12
8430,8984,12
8430,8160,12
8430,8101,12
8430,8983,12
8430,8661,12
8430,8747,12
8430,8290,12
8430,8336,12
8430,8644,12
8430,8369,12
8431,8544,12
8431,8891,12
8431,8147,12
8431,8892,12
8432,8191,12
8432,8806,12
8432,8676,12
8432,8960,12
8432,8305,12
8433,8568,12
8433,8099,12
8433,8984,12
8434,8400,12
8434,9033,12
8435,8798,12
8435,9011,12
8435,8186,12
8436,8438,12
8436,8442,12
8436,8446,12
8436,8255,12
8437,8488,12
8438,8976,12
8438,8868,12
8439,8353,12
8439,9016,12
8439,9021,12
8439,8364,12
8439,8519,12
8440,8814,12
8440,8364,12
8440,8879,12
8441,8476,12
8441,8966,12
8441,8970,12
8441,8137,12
8441,8976,12
8441,8657,12
8442,8964,12
8442,8241,12
8442,8721,12
8443,8350,12
8444,8566,12
8444,8926,12
8444,8364,12
8444,8123,12
8444,8143,12
8444,8529,12
8444,8555,12
8444,8163,12
8444,8535,12
8444,8342,12
8444,8879,12
8444,8495,12
8444,8205,12
8444,8774,12
8444,8357,12
8444,8656,12
8444,8797,12
8444,8064,12
8444,8840,12
8444,8689,12
8444,8638,12
8444,8336,12
8444,8530,12
8444,8855,12
8444,8984,12
8444,8381,12
8444,8524,12
8444,8942,12
8444,8902,12
8444,8606,12
8444,8553,12
8444,8211,12
8444,8961,12
8444,8169,12
8444,8068,12
8444,8536,12
8444,8919,12
8444,8909,12
8444,8736,12
8444,8823,12
8444,8249,12
8444,8883,12
8444,8209,12
8445,8879,12
8445,8255,12
8445,8450,12
8446,8138,12
8446,8090,12
8447,8326,12
8447,8615,12
8447,8599,12
8448,8263,12
8448,8172,12
8448,8302,12
8448,8971,12
8448,8730,12
8449,8736,12
8449,8918,12
8449,8233,12
8449,8543,12
8449,8739,12
8449,8169,12
8449,8256,12
8450,8111,12
8450,8260,12
8450,8905,12
8450,8364,12
8450,8126,12
8451,8712,12
8451,8588,12
8451,8635,12
8451,8736,12
8451,8168,12
8451,8897,12
8451,8879,12
8452,8336,12
8452,8168,12
8452,8774,12
8453,8879,12
8453,8501,12
8454,8879,12
8454,8343,12
8454,8642,12
8455,8984,12
8455,8806,12
8455,8199,12
8455,8840,12
8455,8535,12
8455,8449,12
8455,8403,12
8455,8203,12
8455,8881,12
8455,8108,12
8455,8228,12
8455,8909,12
8455,8879,12
8455,8520,12
8455,8146,12
8455,8597,12
8455,8560,12
8455,8296,12
8455,8562,12
8455,8106,12
8455,8940,12
8455,8843,12
8455,8643,12
8455,8553,12
8456,8379,12
8456,9034,12
8456,8674,12
8456,8964,12
8457,8339,12
8457,8279,12
8457,8377,12
8457,8943,12
8457,8642,12
8458,8154,12
8458,8658,12
8458,8879,12
8458,8486,12
8459,8249,12
8459,8436,12
8459,8374,12
8460,8834,12
8460,8101,12
8460,8085,12
